r2rnd	20	100	2	1 1 2 1 1 2 2 2 1 1 2 2 2 1 2 1 2 2 1 1
r3per	15	56	1	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3per	15	56	2	1 2 3 1 2 3 1 2 3 1 2 3 1 2 3
r3sum	15	56	1	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3sum	15	56	2	1 1 1 1 1 2 2 2 2 2 3 3 3 3 3
r3blk	15	56	1	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3blk	15	56	2	1 1 1 2 2 2 3 3 3 1 1 2 2 3 3
r3rnd	15	56	1	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
r3rnd	15	56	2	1 2 2 2 3 1 3 2 1 3 3 2 1 1 3
r3per	9	20	1	1 2 3 1 2 3 1 2 3
r3per	9	20	2	1 2 3 1 2 3 1 2 3
r3sum	9	20	1	1 1 1 2 2 2 3 3 3
r3sum	9	20	2	1 1 1 2 2 2 3 3 3
r3blk	9	20	1	1 1 2 2 3 3 1 2 3
r3blk	9	20	2	1 1 2 2 3 3 1 2 3
r3rnd	9	20	1	1 3 3 3 1 2 2 1 2
r3rnd	9	20	2	1 3 3 3 1 2 2 1 2
